L0002,"545 ORCHARD ROAD ,     
# 05 - 09
FAR EAST SHOPPING CENTRE  
SINGAPORE 238882 545 ORCHARD ROAD ,      05 09 FAR EAST SHOPPING CENTRE   SINGAPORE",9,545,238882,7338766,1,1
L0003,"117 NEYTHAL ROAD
SINGAPORE 628604
 117 NEYTHAL ROAD      SINGAPORE",,117,628604,6298 4048,1,1
L0004,"15 JALAN KILANG BARAT ,   
#07 - 05/06/07
SINGAPORE 159357
 15 JALAN KILANG BARAT ,    07 05/06/07 FRONTECH CENTRE    SINGAPORE",5/6/2007,15,159357,6861 2234,1,1
L0005,"50 UBI AVE 3 , FRONTIER
#03 - 16
SINGAPORE 408866
 50 UBI AVE 3 , FRONTIER 03 16   SINGAPORE",16,50,408866,6337 7343/6242 9629(a/c),1,1
L0006,"53 KALLANG PLACE
SINGAPORE 339177
 53 KALLANG PLACE     SINGAPORE",,53,339177,6292 3711,1,1
L0007,"1 PENJURU CLOSE
SINGAPORE 608617
 1 PENJURU CLOSE      SINGAPORE",,1,608617,6868 5252,1,1
L0008,"74 SUNGEI KADUT STREET 1
SINGAPORE 729374 74 SUNGEI KADUT STREET 1      SINGAPORE",,74,729374,,1,1
L0009,"1 PENJURU CLOSE
SINGAPORE 608617 1 PENJURU CLOSE      SINGAPORE",,1,608617,6262 5252,1,1
L0010,"5 GUL CRESCENT,
SINGAPORE 629521
 5 GUL CRESCENT,      SINGAPORE",,5,629521,6863 2988,1,1
L0011,"4 ROWELL ROAD
SINGAPORE  4 ROWELL ROAD      SINGAPORE", ,4,NULL,62935503,1,1
L0012,"23A HIGHLEVEL ROAD, 
COLOMBO
SRI LANKA  23A HIGHLEVEL ROAD,       COLOMBO SRI LANKA", ,23A,,2854984/2823577,1,1
L0013,"18 SUNGEI KADUT WAY
SINGAPORE 728789 18 SUNGEI KADUT WAY      SINGAPORE",,18,728789,6363 5133,1,1
L0014,"115 KAKI BUKIT AVE 1 , SHUN LI IND PARK
SINGAPORE 415992
 115 KAKI BUKIT AVE 1 , SHUN LI IND PARK     SINGAPORE",,115,415992,6294 2876,1,1
L0015,"7 KAKI BUKIT ROAD 1, EUNOS TECHNOLINK
#04 - 02/03
SINGAPORE 415937
 7 KAKI BUKIT ROAD 1, EUNOS TECHNOLINK 04 02/03   SINGAPORE",3-Feb,7,415937,6743 3428 / 6358 4646,1,1
L0017,"750E CHAI CHEE ROAD, TECHNOPARK @CHAI CHEE
# 03 - 07/08
TECHNOPARK @ CHAI CHEE 
SINGAPORE  750E CHAI CHEE ROAD, TECHNOPARK @CHAI CHEE 03 07/08 TECHNOPARK @ CHAI CHEE  SINGAPORE",8-Jul,750E,NULL,62438022,1,1
L0018,"1 YISHUN STREET 23 (Y.S ONE)
# 05
SINGAPORE 768441 1 YISHUN STREET 23 (Y.S ONE) 05    SINGAPORE",NULL,1,768441,6752 5480,1,1
L0019,"146 WOODLANDS INDUSTRIAL PARK E5
SINGAPORE  146 WOODLANDS INDUSTRIAL PARK E5      SINGAPORE",,146,NULL,6368 5292,1,1
L0020,"2 Zehstrasse 
 
REHAU GERMANY
 2 Zehstrasse     REHAU GERMANY",,2,,+9283 595 213,1,1
L0021,"213 BUKIT BATOK ST 21
#01 - 209
SINGAPORE 650213
 213 BUKIT BATOK ST 21 01 209   SINGAPORE",209,213,650213,6563 2935,1,1
L0022,"259 TAMPINES STREET 21
#09 - 352
SINGAPORE 520259
 259 TAMPINES STREET 21 09 352   SINGAPORE",352,259,520259,6782 0023,1,1
L0023,"190 MIDDLE ROAD,FORTUNE CENTRE
#04 - 19
SINGAPORE 188979
 190 MIDDLE ROAD,FORTUNE CENTRE 04 19   SINGAPORE",19,190,188979,6291 6156,1,1
L0024,       ,NULL,NULL,NULL,NULL,1,1
L0025,"10 SIN MING DRIVE,
SINGAPORE 
 10 SIN MING DRIVE,      SINGAPORE",,10,,,1,1
L0026,"1 SYED ALWI ROAD,       
# 01 -  '03
SONG LIN BUILDING ,  
SINGAPORE 207628 1 SYED ALWI ROAD,        01  '03 SONG LIN BUILDING ,   SINGAPORE", '03,1,207628,62943698,1,1
L0027,"229 MOUNTBATTEN ROAD,
MOUNTBATTEN SQUARE
#01 - 01
SINGAPORE 398007
 229 MOUNTBATTEN ROAD,
MOUNTBATTEN SQUARE 01 01   SINGAPORE",1,229,398007,6748 6505,1,1
L0028,"42 LORONG 1 REALTY PARK ,  (SALES OFFICE,CENTRAL KITCHEN)
SINGAPORE 536959 42 LORONG 1 REALTY PARK ,  (SALES OFFICE,CENTRAL KITCHEN)       SINGAPORE", ,42,536959,6385 9122,1,1
L0029,"233 KAKI BUKIT AVE 1, SHUN LI INDUSTRIAL PARK,
SINGAPORE 416051
 233 KAKI BUKIT AVE 1, SHUN LI INDUSTRIAL PARK,     SINGAPORE",,233,416051,6844 4464,1,1
L0030,"12 SUNGEI KADUT WAY
SINGAPORE 
 12 SUNGEI KADUT WAY      SINGAPORE", ,12,,63687779,1,1
L0031,"633 VEERASANY ROAD
#01 - 120
SINGAPORE 200633
 633 VEERASANY ROAD 01 120   SINGAPORE",120,633,200633,6296 4550,1,1
L016,"74 SUNGEI KADUT STREET 1
SINGAPORE 729374
 74 SUNGEI KADUT STREET 1      SINGAPORE",,74,729374,6362 5236,1,1
M0001,"39 GENTING ROAD
SINGAPORE 349485
 39 GENTING ROAD     SINGAPORE",,39,349485,6482 3389 / 6747 5016/6747 5107(A/C),1,1
M0002,"5-1 MARUNOUCHI 2 CHOME, CHIYODA-KU
 
TOKYO JAPAN
 5-1 MARUNOUCHI 2 CHOME, CHIYODA-KU     TOKYO JAPAN",,1-May,,3212-3111 TOKYO,1,1
M0003,"5022 ANG MO KIO INDUSTRIAL PARK 2,
# 02 - 09
SINGAPORE 569525 5022 ANG MO KIO INDUSTRIAL PARK 2, 02 09   SINGAPORE",9,5022,569525,4830586,1,1
M0004,"17 KALLANG WAY 4 ,KALLANG BASIN INDUSTRIAL ESTATE
SINGAPORE 349076
 17 KALLANG WAY 4 ,KALLANG BASIN INDUSTRIAL ESTATE   KALLANG BASIN INDUSTRIAL ESTATE  SINGAPORE",,17,349076,6748 9606,1,1
M0005,"3 PIONEER ROAD NORTH,
# 01
SINGAPORE 628457 3 PIONEER ROAD NORTH, 01    SINGAPORE",NULL,3,628457,2685253,1,1
M0006,"29 JLN DESA SERDANG 4
#  -  
SERDANG LAMA  43300
SELANGOR MALAYSIA
 29 JLN DESA SERDANG 4     SERDANG LAMA  SELANGOR MALAYSIA", ,29,43300,0203-89422288,1,1
M0010,SINGAPORE        SINGAPORE,,,,,1,1
M0011," MISC
SINGAPORE 
  MISC     SINGAPORE",,,,,1,1
M0012,"119 KAKI BUKIT AVENUE 1, SHUN LI INDUSTRIAL PARK
#  -  
SINGAPORE 415994
 119 KAKI BUKIT AVENUE 1, SHUN LI INDUSTRIAL PARK       SINGAPORE", ,119,415994,6743 5565,1,1
M0013,"7 BUKIT BATOK ST 22
SINGAPORE 659584
 7 BUKIT BATOK ST 22      SINGAPORE",,7,659584,6763 4600,1,1
M0014," ..
 .
 UNITED STATES
  ..     UNITED STATES",,,.,,1,1
M0015,"6 MARSILING IND ESTATE ROAD 1
#01 - 14
SINGAPORE 739275
 6 MARSILING IND ESTATE ROAD 1 01 14   SINGAPORE",14,6,739275,6756 2801,1,1
M0016,"1085 EUNOS AVE 7A
# 01
SINGAPORE 409535 1085 EUNOS AVE 7A 01    SINGAPORE",NULL,1085,409535,6747 8162,1,1
M0017,"41 SENOKO DRIVE,
SINGAPORE 758249
 41 SENOKO DRIVE,     SINGAPORE",,41,758249,6365 1315,1,1
M0018,"628 BUKIT BATOK CENTRAL,
# 03
SINGAPORE 650628 628 BUKIT BATOK CENTRAL, 03    SINGAPORE",NULL,628,650628,93825599,1,1
M0019,"223 UBI AVENUE 4 , (INTREPID WAREHOUSE COMPLEX)
SINGAPORE 408813 223 UBI AVENUE 4 , (INTREPID WAREHOUSE COMPLEX)       SINGAPORE", ,223,408813,6742 5677 (O) / 8100 3843 (HP),1,1
M0020,"1020 TAI SENG AVE
SINGAPORE 534416
 1020 TAI SENG AVE 03    SINGAPORE",,1020,534416,6266 7555,1,1
M0021,"50 UBI CRESCENT ,  
# 01 
UBI TECHPARK  
SINGAPORE 408568 50 UBI CRESCENT ,   01   UBI TECHPARK   SINGAPORE",NULL,50,408568,6746 0200,1,1
M0022,"3018 BEDOK NORTH ST. 5 ,  
# 03 - 04 
EASTLINK   
SINGAPORE  3018 BEDOK NORTH ST. 5 ,   03 04  EASTLINK    SINGAPORE",4,3018,NULL,63872298,1,1
M0023," NO. 9 TUAS, AVENUE 2
SINGAPORE 639449
  NO. 9 TUAS, AVENUE 2     SINGAPORE",,,639449,6898 9637,1,1
M0024," BRGY JAVALERA, GENERAL TRIAS
#  -  
GATEWAY EXPORT PROCESSING ZONE 4107
CAVITE PHILLIPPINES
  BRGY JAVALERA, GENERAL TRIAS     GATEWAY EXPORT PROCESSING ZONE CAVITE PHILLIPPINES", ,,4107,408-737-7600,1,1
M0025,"502 JURONG WEST AVE 1
# 01
SINGAPORE 640502 502 JURONG WEST AVE 1 01    SINGAPORE",NULL,502,640502,,1,1
M0026,"152 GLOBAL INNOVATION CENTRE ,UBI AVENUE 4
SINGAPORE 408828
 152 GLOBAL INNOVATION CENTRE ,UBI AVENUE 4     SINGAPORE",,152,408828,,1,1
M0027,"10 ADMIRALTY STREET,
NORTHLINK BUILDING
#01 - 91
SINGAPORE 757695
 10 ADMIRALTY STREET,
NORTHLINK BUILDING 01 91   SINGAPORE",91,10,757695,6752 4256,1,1
M0028,"28 JALAN TUKANG, JURONG
SINGAPORE 619262 28 JALAN TUKANG, JURONG      SINGAPORE",,28,619262,9856 8137,1,1
M0029,"6 JALAN SILAT GAYONG 16, BANDAR SELESA JAYA,
SKUDAI JOHOR BAHRU
MALAYSIA 81300 6 JALAN SILAT GAYONG 16, BANDAR SELESA JAYA,    SKUDAI JOHOR BAHRU MALAYSIA", ,6,81300,,1,1
M0030,"100 JALAN SULTAN ,     
# 08 - 06
SULTAN PLAZA,  
SINGAPORE 199001 100 JALAN SULTAN ,      08 06 SULTAN PLAZA,   SINGAPORE",6,100,199001,6297 2816,1,1
M0031," TIME CENTRE,1NEW INDUSTRIAL ROAD
SINGAPORE 536196
  TIME CENTRE,1NEW INDUSTRIAL ROAD     SINGAPORE",,,536196,6213 9300,1,1
M0032,"879 MAPLE STREET, P.O.BOX 439,
#  -  
CONTOOCOOK 
 USA
 879 MAPLE STREET, P.O.BOX 439,     CONTOOCOOK  USA", ,879,,877 275 9606/ 603 746 5524,1,1
M0033,"326 JURONG EAST ST 31
# 01
SINGAPORE 600326 326 JURONG EAST ST 31 01    SINGAPORE",NULL,326,600326,6564 6116,1,1
M0034,"362 UPPER PAYA LEBAR ROAD ,  DA JIN FACTORY BUILDING
#05 - 16
SINGAPORE 534963
 362 UPPER PAYA LEBAR ROAD ,  DA JIN FACTORY BUILDING 05 16   SINGAPORE",16,362,534963,6280 9632,1,1
M0035,"14 KIAN TECH WAY
SINGAPORE 628737
 14 KIAN TECH WAY     SINGAPORE",,14,628737,6261 1307,1,1
N0001,"28 SUNGEI KADUT ST 2,
SINGAPORE 729241 28 SUNGEI KADUT ST 2,      SINGAPORE",,28,729241, 3650878/9,1,1
N0002,"6 ANG MO KIO INDUSTRIAL PARK 2,
SINGAPORE 569499 6 ANG MO KIO INDUSTRIAL PARK 2,      SINGAPORE",,6,569499,4815641,1,1
N0003,"25 PIONEER ROAD NORTH
#01 - 126/127
SINGAPORE 628469
 25 PIONEER ROAD NORTH 01 126/127   SINGAPORE",126/127,25,628469,6264 1100,1,1
N0004,"6 TUAS AVENUE 1
SINGAPORE 639491 6 TUAS AVENUE 1      SINGAPORE",,6,639491,6863 3263,1,1
N0005,"63 HILLVIEW AVENUE ,   
# 08 - 05A
LAM SOON IND BLDG  
SINGAPORE 669569 63 HILLVIEW AVENUE ,    08 05A LAM SOON IND BLDG   SINGAPORE",05A,63,669569,6314 1815,1,1
N0006," BOSB TEM YAN YOL BATI CAD. NO:2/4
TUZLA 34953
ISTANBUL TURKEY
  BOSB TEM YAN YOL BATI CAD. NO:2/4   TUZLA ISTANBUL TURKEY",,,34953,+90 216 911 50 50,1,1
N0007,"RUE PAUL VAILLANT COUTURIER - F
THIANT
FRANCE 59224  RUE PAUL VAILLANT COUTURIER - F     THIANT FRANCE",,,59224,33-0-3-2744-72-00,1,1
N0008,"345 JURONG EAST ST 31
# 01
SINGAPORE 600345 345 JURONG EAST ST 31 01    SINGAPORE",NULL,345,600345,6425 5028,1,1
N0009,"1 FIRST LOK YANG ROAD,
#  -  
SINGAPORE 629728
 1 FIRST LOK YANG ROAD,       SINGAPORE", ,1,629728,62991318,1,1
N0010,"52 DEFU LANE 9
SINGAPORE 539292 52 DEFU LANE 9      SINGAPORE", ,52,539292,6487 1491,1,1
N0011,"JURONG EAST STREET 13,
# 01
SINGAPORE   JURONG EAST STREET 13, 01    SINGAPORE",NULL,NULL,NULL,6565 8956 / 6566 2080,1,1
O0001,"Bingomachi,3-chome,Chuo-ku , Sho-ho Bldg.,
OSAKA
JAPAN   Bingomachi,3-chome,Chuo-ku , Sho-ho Bldg.,     OSAKA JAPAN", ,,,1.81663E+11,1,1
O0002,"9 TERASKATU 
RAISIO
FINLAND 21200 9 TERASKATU       RAISIO FINLAND", ,9,21200,358-2-4366000,1,1
O0003," 
 
 
       ",,,,,1,1
O0004,"196 PANDAN LOOP,  
# 05 - 01
PANTECH IND. COMPLEX,   
SINGAPORE 128384 196 PANDAN LOOP,   05 01 PANTECH IND. COMPLEX,    SINGAPORE",1,196,128384,68720101,1,1
O0005,"159 PIONEER ROAD
SINGAPORE 639603 159 PIONEER ROAD      SINGAPORE",,159,639603,6863 2155 H/P : 9850 7255,1,1
O0006,"2 31 KAKI BUKIT ROAD 3
#04 - 02/04
SINGAPORE 417818
 2 31 KAKI BUKIT ROAD 3 04 02/04   SINGAPORE",4-Feb,2,417818,6745 9405,1,1
O0007,"50 TAGORE LANE
#03 - 05
SINGAPORE 787494
 50 TAGORE LANE 03 05   SINGAPORE",5,50,787494,68585522,1,1
O0008,"52 WOODLANDS INDUSTRIAL PARK E7,
SINGAPORE 757825 52 WOODLANDS INDUSTRIAL PARK E7,      SINGAPORE",,52,757825,"6755 7636,6755 7702",1,1
O0009,"3 BEACH ROAD,
#01 - 4859
SINGAPORE 190003
 3 BEACH ROAD, 01 4859   SINGAPORE",4859,3,190003,6294 9323,1,1
P0001,"7 PIONEER NORTH,
# 01
SINGAPORE 628459 7 PIONEER NORTH, 01    SINGAPORE",NULL,7,628459,2611391/2610581,1,1
P0002,"49 TANNERY LANE,     
#03 - 03
SINGAPORE 347796
 49 TANNERY LANE,      03 03 NOBLE WAREHOUSE  SINGAPORE",3,49,347796,63372733/9672 7267,1,1
P0003,"161 KALLANG WAY
# 07 - 15/17
SINGAPORE 349247 161 KALLANG WAY 07 15/17   SINGAPORE",15/17,161,349247,2924088 LINDA,1,1
P0004,"3 PIONEER ROAD NORTH,
# 01
SINGAPORE 628457 3 PIONEER ROAD NORTH, 01    SINGAPORE",NULL,3,628457,2657826,1,1
P0005,"19 PIONEER ROAD NORTH,
# 01 - 100/101/102
SINGAPORE 628466 19 PIONEER ROAD NORTH, 01 100/101/102   SINGAPORE",100/101/102,19,628466,2640825/2640833,1,1
P0006,"1 PANDAN LOOP,
# 01
SINGAPORE 128219 1 PANDAN LOOP, 01    SINGAPORE",NULL,1,128219,7775851,1,1
P0007,"722 4 1/2 MILES, JALAN IPOH,
KUALA LUMPUR SELANGOR
MALAYSIA 51200 722 4 1/2 MILES, JALAN IPOH,    KUALA LUMPUR SELANGOR MALAYSIA",,722,51200,6273096/6276971,1,1
P0008,"1A BATU 20, JALAN BROGA,
SELANGOR
MALAYSIA 43500 1A BATU 20, JALAN BROGA,      SELANGOR MALAYSIA", ,1A,43500,603-8130128,1,1
P0009,"27 GUL AVENUE
SINGAPORE 629667 27 GUL AVENUE      SINGAPORE",,27,629667,67600006,1,1
P0010,"31 KELANTAN LANE
#01 - 20
SINGAPORE 200031
 31 KELANTAN LANE 01 20   SINGAPORE",20,31,200031,6294 8898,1,1
P0011," 101A PIONEER ROAD
SINGAPORE 639606
  101A PIONEER ROAD     SINGAPORE",,,639606,6873 1878,1,1
P0012,       ,NULL,NULL,NULL,NULL,1,1
P0013," VIA DON MINZONI, 
#  -  
CADRIANO DI CRANAROLO EMILIA 40057
BOLOGNA ITALY
  VIA DON MINZONI,      CADRIANO DI CRANAROLO EMILIA BOLOGNA ITALY", ,,40057,39-51-764111,1,1
P0014,"21 TAI SENG DRIVE,TRIVEC PLACE
#03 - 01
SINGAPORE 535223
 21 TAI SENG DRIVE,TRIVEC PLACE 03 01   SINGAPORE",1,21,535223,6271 6188,1,1
P0015," 63 HILLVIEW AVE,LAM SOON INDUSTRIAL BUILDING,
#10 - 21
SINGAPORE 669569
  63 HILLVIEW AVE,LAM SOON INDUSTRIAL BUILDING, 10 21   SINGAPORE",21,,669569,6897 7008,1,1
P0016,"1 HARBOURFRONT AVENUE ,   KEPPEL BAY TOWER
#02 - 01
SINGAPORE 098632
 1 HARBOURFRONT AVENUE ,   KEPPEL BAY TOWER 02 01   SINGAPORE",1,1,98632,6269 1566/6371 8259,1,1
P0017,"1 PASIR PANANG ROAD , ALEXANDRA DISTRIPARK,
#07 - 18/25
SINGAPORE 118478
 1 PASIR PANANG ROAD , ALEXANDRA DISTRIPARK, 07 18/25   SINGAPORE",18/25,1,118478,62716188,1,1
P0018,"29 KELANTAN ROAD,
#09 - 113
SINGAPORE 200029
 29 KELANTAN ROAD, 09 113   SINGAPORE",113,29,200029,6769 8372,1,1
P0019,"1388 XIAN XIA ROAD , 701/67;
#  -  
 200336
SHANGHAI CHINA
 1388 XIAN XIA ROAD , 701/67;      SHANGHAI CHINA", ,1388,200336,0086-21-6290 1064,1,1
P0020,"21 SIN MING IND ESTATE
#01 - 32
SINGAPORE 575679
 21 SIN MING IND ESTATE 01 32   SINGAPORE",32,21,575679,6453 9778,1,1
P0021,"10 CRYSTAL DRIVE , SANDWELL BUSINESS PARK SMETHWICK
WEST MIDLANDS  
UK  10 CRYSTAL DRIVE , SANDWELL BUSINESS PARK SMETHWICK     WEST MIDLANDS   UK", ,10,,0121-552 0660,1,1
P0022,"42 JALAN SS 14/5H
SELANGOR
MALAYSIA 47500 42 JALAN SS 14/5H      SELANGOR MALAYSIA", ,42,47500,012-5168 188 / 016- 5535 668,1,1
P0023," TEBAN GARDEN POST OFFICE, P.O. BOX 686
SINGAPORE 916003
  TEBAN GARDEN POST OFFICE, P.O. BOX 686     SINGAPORE",,,916003,91056008,1,1
P0024,"7 P.O.BOX 160 ,JL. MAYJEN. BAMBANG SOEGENG
#  -  
JAWA TENGAH 56172
MAGELANG INDONESIA
 7 P.O.BOX 160 ,JL. MAYJEN. BAMBANG SOEGENG     JAWA TENGAH MAGELANG INDONESIA", ,7,56172,62-293 363591/364371,1,1
P0025,"101 THOMSON ROAD ,      
# 03/05
UNITED SQUARE,   
SINGAPORE 307591 101 THOMSON ROAD ,        03/05 UNITED SQUARE,    SINGAPORE",5-Mar,101,307591,6255 5473,1,1
P0027,"11 4TH CHIN BEE ROAD
SINGAPORE  11 4TH CHIN BEE ROAD      SINGAPORE",,11,NULL,68876300,1,1
P0028,"10 ADMIRALTY STREET ,  NORTHLING BUILDING ,
#01 - 76
SINGAPORE 757695
 10 ADMIRALTY STREET ,  NORTHLING BUILDING , 01 76   SINGAPORE",76,10,757695,"6753 9033 , 6752 3383",1,1
P0029,"41 JALAN PEMIMPIN  ,    
# 03 - 01
KONG BENG INDUSTRIAL BUILDING 
SINGAPORE 577186 41 JALAN PEMIMPIN  ,     03 01 KONG BENG INDUSTRIAL BUILDING  SINGAPORE",1,41,577186,6258 8255,1,1
P0030,"416B GEYLANG ROAD
SINGAPORE 389393 416B GEYLANG ROAD      SINGAPORE",,416B,389393,6741 5302,1,1
P0031,"ROBINSON ROAD POST OFFICE , P.O.BOX 1371 
SINGAPORE 902721  ROBINSON ROAD POST OFFICE , P.O.BOX 1371       SINGAPORE",,,902721,6226 8668,1,1
P0032,"20 KALLANG AVENUE , PICO CREATIVE CENTRE
SINGAPORE 339411 20 KALLANG AVENUE , PICO CREATIVE CENTRE       SINGAPORE", ,20,339411,6294-0100,1,1
P0033,"725 BASEMENT 164
SINGAPORE 640725 725 BASEMENT 164     SINGAPORE",,725,640725,"6791 5677,6791 2737",1,1
P0034,"463 JURONG WEST 42,
#04 - 584
SINGAPORE 640463
 463 JURONG WEST 42, 04 584   SINGAPORE",584,463,640463,6565 7982,1,1
P0035,"321 BUKIT BATOK STREET 33,
# 06
SINGAPORE 650321 321 BUKIT BATOK STREET 33, 06    SINGAPORE",NULL,321,650321,6264 4910/9667 0537(H/P),1,1
P0036,"32 TOH GUAN ROAD EAST, ENTERPRISE HUB
# 01 - 05
SINGAPORE  32 TOH GUAN ROAD EAST, ENTERPRISE HUB 01 05   SINGAPORE",5,32,,65659925,1,1
P0037,"16 KALLANG PLACE ,     
#05 - 01/02/03
SINGAPORE 339156
 16 KALLANG PLACE ,      05 01/02/03 KALLANG BASIN INDUSTRIAL ESTATE   SINGAPORE",1/2/2003,16,339156,6844 1660/9689 7018,1,1
P0038,"NO.2 CLEMENTI LOOP, LOGISHUB @ CLEMENTI
#03 - 01
SINGAPORE 129809
 NO.2 CLEMENTI LOOP, LOGISHUB @ CLEMENTI 03 01   SINGAPORE",1,NO.2,129809,6265 1703,1,1
P0039,"166 EAST WENXI ROAD, PUJIANG COUNTRY,
JIN HUA ZHENGJIANG
CHINA  166 EAST WENXI ROAD, PUJIANG COUNTRY,     JIN HUA ZHENGJIANG CHINA", ,166,,,1,1
P0040,"21 BUKIT BATOK CRESCENT,
WCEGA TOWER
#08 - 80
SINGAPORE 658065
 21 BUKIT BATOK CRESCENT,
WCEGA TOWER 08 80   SINGAPORE",80,21,658065,6775 1911,1,1
P0041,"1 TAMPINES NORTH DRIVE 1, T-SPACE
#02 - 05
SINGAPORE 528559
 1 TAMPINES NORTH DRIVE 1, T-SPACE 02 05   SINGAPORE",5,1,528559,6848 0746,1,1
P0042,"32 KIAN TECK ROAD,
SINGAPORE 628779
 32 KIAN TECK ROAD,      SINGAPORE",,32,628779,6778 1271,1,1
PAYMENT BY CHEQUE,SINGAPORE        SINGAPORE,,,,,1,1
PETTY CASH,SINGAPORE        SINGAPORE,,,,,1,1
R0001,"16E 45 SHIPYARD ROAD, JURONG MARINE BASE,
SINGAPORE 628136 16E 45 SHIPYARD ROAD, JURONG MARINE BASE,      SINGAPORE", ,16E,628136,2641526,1,1
R0002,"12 HINDHEDE LANE
SINGAPORE 609127 12 HINDHEDE LANE      SINGAPORE",,12,609127,2660339 IRENE,1,1
R0003,"3 PIONEER ROAD NORTH,
# 01
SINGAPORE 628457 3 PIONEER ROAD NORTH, 01    SINGAPORE",NULL,3,628457,2663296 LINDA,1,1
R0004,"135 UBI AVENUE 4
SINGAPORE 408771 135 UBI AVENUE 4      SINGAPORE",,135,408771,7477400,1,1
R0005,"21 SOMMERVILLE ROAD
# 03 - 01
SINGAPORE 358246 21 SOMMERVILLE ROAD 03 01   SINGAPORE",1,21,358246,2568449,1,1
R0006," CTRA. GIRONA A SANT FELIU, N 369
#  -  
 17244
GIRONA SPAIN
  CTRA. GIRONA A SANT FELIU, N 369      GIRONA SPAIN", ,,17244,972460434,1,1
R0007,"2  WESTON WORKS
TYSELEY BIRMINGHAM
UK  2  WESTON WORKS     TYSELEY BIRMINGHAM UK", ,2,,0121-7060222,1,1
R0008,"TELEFON 08274/9-0 HERDWEG 31
BUTTENWIESEN/OT
GERMANY   TELEFON 08274/9-0 HERDWEG 31      BUTTENWIESEN/OT GERMANY", ,NULL,,0 82 74/999-0,1,1
R0009,"20W PASIR PANJANG ROAD,
#04 - 28
SINGAPORE 117439
 20W PASIR PANJANG ROAD, 04 28 MAPLETREE BUSINESS CITY,  SINGAPORE",28,20W,117439,6474 0777,1,1
R0010,"7 JOO KOON ROAD
SINGAPORE 628971
 7 JOO KOON ROAD      SINGAPORE",,7,628971,68620339,1,1
R0011,"10 UBI CRESCENT ,    
# 02 - 46
UBI TECHPARK, LOBBY C 
SINGAPORE 408564 10 UBI CRESCENT ,     02 46 UBI TECHPARK, LOBBY C  SINGAPORE",46,10,408564,,1,1
R0012,"1A INTERNATIONAL BUSINESS PARK,LEVEL 2 & 3
SINGAPORE 609933
 1A INTERNATIONAL BUSINESS PARK,LEVEL 2 & 3     SINGAPORE",,1A,609933,68653433 /6265 3400,0,1
R0013,"35 TANNERY ROAD,TANNERY BLOCK, RUBY INDUSTRIAL COMPLEX
#03 - 02
SINGAPORE 347740
 35 TANNERY ROAD,TANNERY BLOCK, RUBY INDUSTRIAL COMPLEX 03 02   SINGAPORE",2,35,347740,6743 0826,1,1
R0014,"13 TUAS AVENUE 11,
SINGAPORE 639079 13 TUAS AVENUE 11,      SINGAPORE",,13,639079,6862 0400,1,1
R0015,"10 UBI CRESCENT, UBI TECHPARK
#01 - 27
SINGAPORE 408564
 10 UBI CRESCENT, UBI TECHPARK 01 27   SINGAPORE",27,10,408564,6742 7710,1,1
R0016,"403B FERNVALE LANE,
#08 - 171
SINGAPORE 792403
 403B FERNVALE LANE, 08 171   SINGAPORE",171,403B,792403,,1,1
R0017,"629 ALJUNIED ROAD , CITITECH INDUSTRIAL BUILDING 
# 06
SINGAPORE 389838 629 ALJUNIED ROAD , CITITECH INDUSTRIAL BUILDING  06    SINGAPORE",NULL,629,389838,6848 7156,1,1
R0018,"164 KALLANG WAY,   
# 04
KOLAM AYER IND.EST,  
SINGAPORE 349248 164 KALLANG WAY,    04  KOLAM AYER IND.EST,   SINGAPORE",NULL,164,349248,6741 8834,1,1
R0019,"16 & 18 JALAN MESIN
SINGAPORE 368815 16 & 18 JALAN MESIN      SINGAPORE",,16 & 18,368815,6347 8138,1,1
R0020,"141 KAKI BUKIT AVE 1 , SHUN LI INDUSTRIAL PARK 
# 04 - 00
SINGAPORE 416005 141 KAKI BUKIT AVE 1 , SHUN LI INDUSTRIAL PARK  04 00   SINGAPORE",0,141,416005,6741 7123/9679 6084(H/P),1,1
R0021,"51 UBI AVENUE 1 ,    
# 03 - 05
 PAYA UBI INDUSTRIAL PARK 
SINGAPORE 408933 51 UBI AVENUE 1 ,     03 05  PAYA UBI INDUSTRIAL PARK  SINGAPORE",5,51,408933,6296 6860,1,1
R0022,"362 UPPER PAYA LEBAR ROAD ,  
#04 - 08
SINGAPORE 
 362 UPPER PAYA LEBAR ROAD ,   04 08 DA JIN FACTORY BUILDING    SINGAPORE",8,362,,,1,1
R0023,"192 TUAS SOUTH AVENUE 2,WESTPOINT BIZHUB
SINGAPORE 637201
 192 TUAS SOUTH AVENUE 2,WESTPOINT BIZHUB     SINGAPORE",,192,637201,6265 5660,1,1
S0001,"53 TUAS CRESCENT,
SINGAPORE 638732 53 TUAS CRESCENT,      SINGAPORE",,53,638732,8621228 JULIE,1,1
S0002," 25 ANG MO KIO STREET 65
SINGAPORE 5869062
  25 ANG MO KIO STREET 65     SINGAPORE",,,5869062,62419111,1,1
S0003,"27A JURONG PORT ROAD, BLK 2
#01 - 51
SINGAPORE 619101
 27A JURONG PORT ROAD, BLK 2 01 51   SINGAPORE",51,27A,619101,6261 3122(A/C-AH MU),1,1
S0004,"3 PIONEER ROAD NORTH,
#01 - 18
SINGAPORE 628457
 3 PIONEER ROAD NORTH, 01 18   SINGAPORE",18,3,628457,6268 6183,1,1
