2366,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2367,STOCK TAKE,stock adustment,PEIWEN,PEIWEN
2368,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2369,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2370,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2371,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2372,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2373,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2374,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2375,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2376,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2377,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2378,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2379,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2380,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2381,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2382,STOCK TAKE,TDJ301DL1 - STOCK IN DUE TO WRONG TRANSFER FROM,PEIWEN,PEIWEN
2383,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2384,STOCK TAKE,SIKA SHOE ISSUED TO STAFF - QUEELLIE,PEIWEN,PEIWEN
2385,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2386,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2387,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2388,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2389,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2390,STOCK TAKE,SIKA SHOES ISSUED TO STAFFS,PEIWEN,PEIWEN
2391,STOCK TAKE,STOCK  ADJUSTMENT,PEIWEN,PEIWEN
2392,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2393,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2394,STOCK TAKE,TCP11F2W CONVERT TO TCP11F2 - ISSUE TO MRU,PEIWEN,PEIWEN
2395,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2396,STOCK TAKE,ACA272C082 - STK OUT WRONGLY INSTEAD OF ACA272C008,PEIWEN,PEIWEN
2397,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2398,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2399,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2400,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2401,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2402,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2403,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2404,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2405,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2406,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2407,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2408,STOCK TAKE,CONVERT THE VOLTAGE,PEIWEN,PEIWEN
2409,STOCK TAKE,MONTHLY STOCK TAKE - SEP '08 - VKN,PEIWEN,PEIWEN
2410,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2411,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2412,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2413,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2414,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2415,STOCK TAKE,STOCK ADJSUTMENT,PEIWEN,PEIWEN
2416,STOCK TAKE,STOCK ADJSUTMENT,PEIWEN,PEIWEN
2417,STOCK TAKE,STOCK ADJSUTMENT,PEIWEN,PEIWEN
2418,STOCK TAKE,MONTHLY STOCK TAKE -  AUG'08  -  TKP,PEIWEN,PEIWEN
2419,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2420,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2421,STOCK TAKE,MONTHLY STOCK TAKE  -  JUL'08  -  KML,PEIWEN,PEIWEN
2422,STOCK TAKE,MONTHLY STOCK TAKE  -  JUL ' 08  -  NORTHLINK,PEIWEN,PEIWEN
2423,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2424,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2425,OPENING,stock adjustment,PEIWEN,PEIWEN
2426,STOCK TAKE,STOCK ADJUSTMENT - GIN:18337,PEIWEN,PEIWEN
2427,STOCK TAKE,STOCK ADJUSTMENT - GIN NO: 18336,PEIWEN,PEIWEN
2428,STOCK TAKE,STOCK ADJUSTMENT INV:10901 (MRU),PEIWEN,PEIWEN
2429,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2431,OPENING,key in wrong parts,PEIWEN,PEIWEN
2432,STOCK TAKE,STOCK TAKE - FOR INVOICING,PEIWEN,PEIWEN
2433,STOCK TAKE,TCP11F2W - DISMANTLE,PEIWEN,PEIWEN
2434,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2435,STOCK TAKE,STOCK ADJUSTMENT - SERVICING,PEIWEN,PEIWEN
2436,STOCK TAKE,STOCK ADJUSTMENT - SERVICING,PEIWEN,PEIWEN
2437,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2438,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2439,STOCK TAKE,STOCK ADJUSTMENTACCOUNT,PEIWEN,PEIWEN
2440,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2441,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2442,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2443,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2444,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2445,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2446,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2447,STOCK TAKE,stock take,PEIWEN,PEIWEN
2448,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2449,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2450,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2451,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2452,STOCK TAKE,STOCK ADJUSTMENT 30/11/06,PEIWEN,PEIWEN
2453,STOCK TAKE,STOCK ADJUSTMENT 30/11/06,PEIWEN,PEIWEN
2454,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2455,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2456,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2457,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2458,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2459,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2460,SPOILAGE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2461,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2462,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2463,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2464,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2465,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2466,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2467,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2468,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2469,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2470,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2471,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2472,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2473,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2474,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2475,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2476,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2477,ASSEMBLY,TAKEN FROM OLD STOCK,PEIWEN,PEIWEN
2478,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2479,STOCK TAKE,STOC ADJUSTMENT,PEIWEN,PEIWEN
2480,STOCK TAKE,item issue,PEIWEN,PEIWEN
2481,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2482,STOCK TAKE,STOCK ADJUSTMENT - ACCOUNT,PEIWEN,PEIWEN
2483,STOCK TAKE,adjustment,PEIWEN,PEIWEN
2484,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2485,STOCK TAKE,STOCK ADJUSTMENT - ACCOUNT,PEIWEN,PEIWEN
2486,STOCK TAKE,STOCK ADJUSTMENT - ACCOUNT,PEIWEN,PEIWEN
2487,STOCK TAKE,STOCK ADJUSTMENT - ACCOUNT,PEIWEN,PEIWEN
2488,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2489,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2490,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2491,STOCK TAKE,wrong input,PEIWEN,PEIWEN
2492,STOCK TAKE,STOCK TAKE,PEIWEN,PEIWEN
2493,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2494,STOCK TAKE,stock take - service dept,PEIWEN,PEIWEN
2495,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2496,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2497,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2498,STOCK TAKE,ST-ADJ 20/12/2006 (CANCEL),PEIWEN,PEIWEN
2499,STOCK TAKE,ST ADJ 20/12/2006,PEIWEN,PEIWEN
2500,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2501,STOCK TAKE,ST ADJ 20/12/2006,PEIWEN,PEIWEN
2502,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2503,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2504,STOCK TAKE,STOCK ADJUSTMENT - SERVICE,PEIWEN,PEIWEN
2505,STOCK TAKE,STOCK ADJUSTMENT - ACCOUNT,PEIWEN,PEIWEN
2506,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2507,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2508,STOCK TAKE,ACC ADJUSTMENT,PEIWEN,PEIWEN
2509,STOCK TAKE,ST-*ADJ 31/12/2006 - ACCOUNT,PEIWEN,PEIWEN
2510,STOCK TAKE,ST-ADJ 31/12/2006,PEIWEN,PEIWEN
2511,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2512,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2513,STOCK TAKE,,PEIWEN,PEIWEN
2514,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2515,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2516,STOCK TAKE,ST-ADJ 20/12/2006,PEIWEN,PEIWEN
2517,STOCK TAKE,adjust back to 31st dec 2006 (cancel this adjustme,PEIWEN,PEIWEN
2518,STOCK TAKE,,PEIWEN,PEIWEN
2519,STOCK TAKE,,PEIWEN,PEIWEN
2520,STOCK TAKE,STORE,PEIWEN,PEIWEN
2521,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2522,STOCK TAKE,STOCK MINUS - STORE,PEIWEN,PEIWEN
2523,STOCK TAKE,STOCK MINUS,PEIWEN,PEIWEN
2524,STOCK TAKE,SIKA - spoil already cannot use any more.,PEIWEN,PEIWEN
2525,STOCK TAKE,STOCK ADJSUTMENT,PEIWEN,PEIWEN
2526,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2527,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2528,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2529,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2530,STOCK TAKE,STOCK ADJUSTMENT ACCOUNT IRENE,PEIWEN,PEIWEN
2531,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2532,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2533,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2534,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2535,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2536,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2537,STOCK TAKE,STOCK MINUS-18782,PEIWEN,PEIWEN
2538,STOCK TAKE,STOCK ADJUSTMENT - SERVICE,PEIWEN,PEIWEN
2539,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2540,STOCK TAKE,STOCK ADJUSTMENT - ACCOUNT,PEIWEN,PEIWEN
2541,STOCK TAKE,TRANSFER,PEIWEN,PEIWEN
2542,STOCK TAKE,TRANSFER BACK,PEIWEN,PEIWEN
2543,STOCK TAKE,STOCK MINUS - 35787,PEIWEN,PEIWEN
2544,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2545,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2546,STOCK TAKE,"INV. NO: 19652 - USED ""OTHER"" FOR R50TS050-10",PEIWEN,PEIWEN
2547,STOCK TAKE,STOCK ADJUSTMENT - 30/1/07,PEIWEN,PEIWEN
2548,STOCK TAKE,STOCK ADJUSTMENT 31/1/07,PEIWEN,PEIWEN
2549,STOCK TAKE,STOCK ADJUSTMENT 31/1/07,PEIWEN,PEIWEN
2550,STOCK TAKE,STOCK ADJUSTMENT 31/1/07,PEIWEN,PEIWEN
2551,STOCK TAKE,STOCK ADJUSTMENT - 31/1/07,PEIWEN,PEIWEN
2552,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2553,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2554,OPENING,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2555,OPENING,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2556,STOCK TAKE,STOCK ADJUSTMENT - ACCOUNT,PEIWEN,PEIWEN
2557,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2558,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2559,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2560,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2561,STOCK TAKE,stock adjustment,PEIWEN,PEIWEN
2562,OPENING,NO STOCK,PEIWEN,PEIWEN
2563,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2564,STOCK TAKE,"WORK ORDER NO : 1780,1789",PEIWEN,PEIWEN
2565,STOCK TAKE,STOCK  LOSS,PEIWEN,PEIWEN
2566,STOCK TAKE,ST-ADJUSTMENT - 28/2/07,PEIWEN,PEIWEN
2567,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2568,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2569,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2570,STOCK TAKE,stock take,PEIWEN,PEIWEN
2571,STOCK TAKE,STOCK ADJUSTMENT - IN STOCK,PEIWEN,PEIWEN
2572,STOCK TAKE,STOCK ADJUSTMENT - 28/2/07,PEIWEN,PEIWEN
2573,STOCK TAKE,ATOCK ADJUSTMENT A/C,PEIWEN,PEIWEN
2574,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2575,STOCK TAKE,STOCK DEDUCTION 28/2/07,PEIWEN,PEIWEN
2576,STOCK TAKE,ST-ADJ 30/4/07,PEIWEN,PEIWEN
2577,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2578,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2579,STOCK TAKE,stock adjsutment 28/2/07,PEIWEN,PEIWEN
2580,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2581,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2582,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2583,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2584,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2585,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2586,STOCK TAKE,ST-ADJUSTMENT 28/2/07,PEIWEN,PEIWEN
2587,STOCK TAKE,ST-ADJ 21/2/06,PEIWEN,PEIWEN
2588,STOCK TAKE,ST-ADJ 21/12/06,PEIWEN,PEIWEN
2589,STOCK TAKE,ST-ADJ 21/12/06,PEIWEN,PEIWEN
2590,STOCK TAKE,ST-ADJ 21/12/06,PEIWEN,PEIWEN
2591,STOCK TAKE,ST-ADJ 21/12/06,PEIWEN,PEIWEN
2592,STOCK TAKE,ST-ADJ 21/12/06,PEIWEN,PEIWEN
2593,OPENING,take out from unit TU130D capacitor,PEIWEN,PEIWEN
2594,OPENING,ADJUSTMENT,PEIWEN,PEIWEN
2595,OPENING,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2596,OPENING,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2597,STOCK TAKE,ST-ADJ 9/3/07,PEIWEN,PEIWEN
2598,STOCK TAKE,STOCK IN,PEIWEN,PEIWEN
2599,STOCK TAKE,STOCK IN,PEIWEN,PEIWEN
2600,STOCK TAKE,STOCK IN/13/03/07,PEIWEN,PEIWEN
2601,STOCK TAKE,ST-ADJ 20/12/06,PEIWEN,PEIWEN
2602,STOCK TAKE,STOCK IN ACCOUNT,PEIWEN,PEIWEN
2603,STOCK TAKE,STOCK MINUS - 15/3/07,PEIWEN,PEIWEN
2604,STOCK TAKE,,PEIWEN,PEIWEN
2605,STOCK TAKE,,PEIWEN,PEIWEN
2606,STOCK TAKE,,PEIWEN,PEIWEN
2607,STOCK TAKE,,PEIWEN,PEIWEN
2608,STOCK TAKE,,PEIWEN,PEIWEN
2609,STOCK TAKE,ADJUSTMENT IN STOCK 20/03/07,PEIWEN,PEIWEN
2610,STOCK TAKE,,PEIWEN,PEIWEN
2611,OPENING,EXTRA PARTS,PEIWEN,PEIWEN
2612,STOCK TAKE,ST-ADJ 21/12/06,PEIWEN,PEIWEN
2613,STOCK TAKE,ST-ADJ 21/12/06,PEIWEN,PEIWEN
2614,STOCK TAKE,,PEIWEN,PEIWEN
2615,STOCK TAKE,,PEIWEN,PEIWEN
2616,STOCK TAKE,,PEIWEN,PEIWEN
2617,STOCK TAKE,,PEIWEN,PEIWEN
2618,STOCK TAKE,,PEIWEN,PEIWEN
2619,STOCK TAKE,,PEIWEN,PEIWEN
2620,STOCK TAKE,,PEIWEN,PEIWEN
2621,STOCK TAKE,,PEIWEN,PEIWEN
2622,STOCK TAKE,,PEIWEN,PEIWEN
2623,STOCK TAKE,,PEIWEN,PEIWEN
2624,STOCK TAKE,,PEIWEN,PEIWEN
2625,STOCK TAKE,,PEIWEN,PEIWEN
2626,STOCK TAKE,,PEIWEN,PEIWEN
2627,STOCK TAKE,,PEIWEN,PEIWEN
2628,STOCK TAKE,,PEIWEN,PEIWEN
2629,STOCK TAKE,,PEIWEN,PEIWEN
2630,STOCK TAKE,,PEIWEN,PEIWEN
2631,STOCK TAKE,,PEIWEN,PEIWEN
2632,STOCK TAKE,,PEIWEN,PEIWEN
2633,STOCK TAKE,,PEIWEN,PEIWEN
2634,STOCK TAKE,,PEIWEN,PEIWEN
2635,STOCK TAKE,,PEIWEN,PEIWEN
2636,STOCK TAKE,,PEIWEN,PEIWEN
2637,STOCK TAKE,,PEIWEN,PEIWEN
2638,STOCK TAKE,,PEIWEN,PEIWEN
2639,STOCK TAKE,,PEIWEN,PEIWEN
2640,STOCK TAKE,,PEIWEN,PEIWEN
2641,STOCK TAKE,,PEIWEN,PEIWEN
2642,STOCK TAKE,,PEIWEN,PEIWEN
2643,STOCK TAKE,"Stock belongs to MIP , but keyin under MIB",PEIWEN,PEIWEN
2644,STOCK TAKE,STOCK MINUS,PEIWEN,PEIWEN
2645,STOCK TAKE,ACCOUNT,PEIWEN,PEIWEN
2646,STOCK TAKE,ACCOUNT,PEIWEN,PEIWEN
2647,STOCK TAKE,STOCK IN ADJUSTMENT03/04/07,PEIWEN,PEIWEN
2648,STOCK TAKE,STOCK IN ADJUSTMENT03/04/07,PEIWEN,PEIWEN
2649,STOCK TAKE,STOCK IN ADJUSTMENT 03/04/07,PEIWEN,PEIWEN
2650,STOCK TAKE,STOCK IN ADJUSTMENT 03/04/07,PEIWEN,PEIWEN
2651,STOCK TAKE,ST-INV 31/3/07,PEIWEN,PEIWEN
2652,STOCK TAKE,ST-INV 31/3/07,PEIWEN,PEIWEN
2653,STOCK TAKE,ST-INV 31/3/07,PEIWEN,PEIWEN
2654,STOCK TAKE,STOCK,PEIWEN,PEIWEN
2655,STOCK TAKE,ST-INV 31/3/07,PEIWEN,PEIWEN
2656,STOCK TAKE,ST-INV 31/3/07,PEIWEN,PEIWEN
2657,STOCK TAKE,ST-INV 31/3/07,PEIWEN,PEIWEN
2658,STOCK TAKE,STOCK ADJUSTMENT,PEIWEN,PEIWEN
2659,STOCK TAKE,,PEIWEN,PEIWEN
2660,STOCK TAKE,,PEIWEN,PEIWEN
2661,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2662,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2663,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2664,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2665,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2666,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2667,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2668,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2669,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2670,STOCK TAKE,,PEIWEN,PEIWEN
2671,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2672,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2673,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2674,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2675,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2676,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2677,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2678,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2679,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2680,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2681,STOCK TAKE,,PEIWEN,PEIWEN
2682,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2683,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2684,STOCK TAKE,ST-ADJ 30/4/07,PEIWEN,PEIWEN
2685,STOCK TAKE,ST-TRANFER : STORE,PEIWEN,PEIWEN
2686,STOCK TAKE,,PEIWEN,PEIWEN
2687,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2688,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2689,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2690,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2691,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2692,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2693,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2694,STOCK TAKE,ST-ADJ 31/3/07,PEIWEN,PEIWEN
2695,STOCK TAKE,,PEIWEN,PEIWEN
2696,OPENING,PRODUCTION PRODUCE,PEIWEN,PEIWEN
2697,STOCK TAKE,,PEIWEN,PEIWEN
2698,STOCK TAKE,ADJUSTMENT STOCK IN/19/04/07,PEIWEN,PEIWEN
2699,STOCK TAKE,STOCK IN,PEIWEN,PEIWEN
2700,STOCK TAKE,,PEIWEN,PEIWEN
2701,STOCK TAKE,STOCK ADJUSTMENT - 31/03/2007,PEIWEN,PEIWEN
2702,STOCK TAKE,STOCK ADJUSTMENT - 31/03/07,PEIWEN,PEIWEN
2703,STOCK TAKE,,PEIWEN,PEIWEN
2704,STOCK TAKE,,PEIWEN,PEIWEN
2705,STOCK TAKE,,PEIWEN,PEIWEN
2706,STOCK TAKE,,PEIWEN,PEIWEN
2707,STOCK TAKE,,PEIWEN,PEIWEN
2708,STOCK TAKE,,PEIWEN,PEIWEN
2709,STOCK TAKE,,PEIWEN,PEIWEN
2710,STOCK TAKE,,PEIWEN,PEIWEN
2711,STOCK TAKE,,PEIWEN,PEIWEN
2712,STOCK TAKE,,PEIWEN,PEIWEN
2713,STOCK TAKE,,PEIWEN,PEIWEN
2714,STOCK TAKE,ST-ADJ 30/4/07,PEIWEN,PEIWEN
2715,STOCK TAKE,ST-ADJ 30/4/2007,PEIWEN,PEIWEN
2716,STOCK TAKE,ST-ADJ 30/4/07,PEIWEN,PEIWEN
2717,STOCK TAKE,ST-ADJ 30/4/07,PEIWEN,PEIWEN
2718,STOCK TAKE,ST-ADJ 30/4/07,PEIWEN,PEIWEN
2719,STOCK TAKE,,PEIWEN,PEIWEN
2720,STOCK TAKE,ST-ADJ 30/4/07,PEIWEN,PEIWEN
2721,STOCK TAKE,ST-ADJ 30/4/07,PEIWEN,PEIWEN
2722,STOCK TAKE,,PEIWEN,PEIWEN
2723,STOCK TAKE,,PEIWEN,PEIWEN
2724,STOCK TAKE,,PEIWEN,PEIWEN
2725,STOCK TAKE,,PEIWEN,PEIWEN
2726,STOCK TAKE,,PEIWEN,PEIWEN
2727,STOCK TAKE,,PEIWEN,PEIWEN
2728,STOCK TAKE,,PEIWEN,PEIWEN
2729,STOCK TAKE,,PEIWEN,PEIWEN
2730,STOCK TAKE,,PEIWEN,PEIWEN
2731,STOCK TAKE,,PEIWEN,PEIWEN
2732,STOCK TAKE,,PEIWEN,PEIWEN
2733,STOCK TAKE,,PEIWEN,PEIWEN
2734,STOCK TAKE,,PEIWEN,PEIWEN
